farm_id,s1_vh_season_integral,s1_vh_mean_db,s1_vh_db_20250612,s1_vh_db_20250624,s1_vh_db_20250706,s1_vh_db_20250718,s1_vh_db_20250730,s1_vh_db_20250823,s1_vh_db_20250904,s1_vh_db_20250916,s1_vh_db_20250928,s1_vh_db_20251010
626,6.099255781620741,-13.297862114074263,-16.50268542958948,-12.766812914211625,-13.87345067276005,-12.217379761147129,-10.742555904908302,-13.405540638755438,-11.669486537687417,-14.182240706346072,-15.442081278253216,-15.694526091182485
627,4.265693128108978,-14.711218198663257,-16.269761150666834,-15.394063947104048,-15.200983800179305,-14.542272920381372,-13.643147661032103,-13.24010280885503,-14.651005344339067,-15.406435301044032,-14.63239073574818,-14.944670374153642
628,5.093773640692234,-14.000802376526751,-16.708341587505995,-13.857145227120402,-13.53419884778306,-13.031992869497257,-12.70656072094968,-13.30861548068966,-13.177409788824718,-13.681715901504187,-16.168785526648513,-15.83870424288298
629,4.8640833757817745,-14.250471714881918,-18.404861118546563,-13.11583253054337,-14.06450587418906,-12.99851093491711,-11.800246032679468,-15.26100481574151,-12.611399276436144,-16.39209059771739,-15.642127193685258,-16.51339779721941
630,5.187823444604874,-13.850646787287111,-16.470463881951517,-14.519417825931464,-14.085462939714365,-13.158046996539177,-12.72151799477291,-13.67817967789035,-12.26283834310598,-14.245884490522467,-13.948613045378522,-14.787880286290493
631,4.686385156586766,-14.289980665902265,-16.91685118994438,-13.020894178160642,-13.085176314401853,-14.793389214402131,-13.046852678206175,-13.872002093384967,-14.167242028775322,-16.000007114991647,-14.963011775383166,-14.689470781182996
632,5.317813787609339,-13.650635119231836,-14.603753996203316,-11.48988945797125,-14.348699482623275,-15.69164466642869,-12.421609391721253,-12.996004299294988,-13.97129331264044,-14.966293451795487,-14.763841321488727,-13.063683334980636
633,3.107160477899015,-15.936866691014464,-16.306581133866377,-15.74833679392329,-14.964379103499827,-15.072961976406932,-14.138025891449072,-18.30670285003444,-16.075968367573687,-17.43086185862323,-16.201885699791163,-16.615347447959564
634,4.587816976010799,-14.16939293722011,-13.952584786952297,-13.913208738260455,-13.119350035332722,-16.310161114436784,-14.750758874124646,-13.759877115071468,-12.48239436088074,-15.102052545510624,-15.15473288458611,-14.384555096404416
635,5.3549604043364525,-13.630740042091764,-14.566333362240941,-14.504647719125138,-13.072119575965907,-11.447176597868282,-14.840314597202083,-11.636600898380326,-14.136306012656632,-16.48011544887272,-14.1151666097185,-13.888424515997706
636,4.621111638844013,-14.55431804315187,-15.852078048405065,-17.93351193212876,-16.28892550937025,-13.034963076942514,-11.241659992037391,-13.276250727066202,-17.17084662591361,-15.770840889221036,-13.927639428990311,-15.719341956726723
637,3.7809200026094913,-15.290583974168495,-16.54164624950582,-18.287617997056984,-14.613854401951444,-13.569809667966766,-13.29756336618819,-14.157443676540824,-15.479980295166182,-16.487633136952052,-17.014100559779067,-16.128035410179212
638,5.143258905038238,-13.972265847332716,-14.020482387405764,-14.196466400309347,-11.90136129228452,-14.597448895416726,-13.290356295942845,-11.371683708659841,-14.130916955998492,-16.896143764552807,-16.85941770754654,-16.148049027298963
639,5.122162453830242,-13.68197986523712,-14.134382048885243,-11.516385196054333,-14.316617782868581,-13.30773334585018,-13.759741762023477,-15.102379920934146,-12.318752432628365,-14.86301863082208,-14.695249192017217,-14.274059064345954
640,3.696879755705595,-15.13052691459394,-15.51533969817276,-15.38795747191109,-15.819651495491737,-13.305940172098062,-15.27149187362238,-14.581879409328096,-14.169869605946417,-17.362868020960953,-16.61929402526265,-14.682151036611884
641,4.7482905853539705,-13.990507493966346,-15.820006949963501,-12.512535891484259,-13.069908472511159,-12.645895849320215,-13.570044132174692,-14.992417539655055,-14.935169751369195,-16.152721992516597,-16.016458127785377,-12.516200529231325
642,7.6865791864693165,-11.982976667283314,-15.063795145192163,-13.715540819228098,-10.725254549473055,-11.832413967442344,-10.832134484514748,-13.023730215351963,-12.50766080566994,-11.318871402192968,-12.204402067487202,-10.603736959137787
643,4.462374564260244,-14.32711509077719,-16.955853401612387,-13.577729378027898,-12.161676003279409,-13.408080685373845,-14.387406623738475,-15.094242665255804,-14.793495566280646,-15.942942140014875,-15.102067735184328,-13.776079164727298
644,5.497367911040783,-13.661823365166498,-16.042023898285255,-13.070537054906273,-11.886173601032617,-13.597639391738934,-12.439452001067986,-13.502966996259014,-13.374439384833618,-14.075320643213667,-14.012490902712786,-16.726757991198905
645,9.855430349707603,-10.897741318118982,-11.680024459511454,-10.05222440347926,-10.168052157065082,-10.598999043450064,-10.494009921684901,-11.45338558615004,-10.339390578860566,-11.398733404014301,-12.17297627459352,-11.145162985700924
646,4.785398907959461,-14.017989620191445,-14.165762590728093,-13.940939016606851,-14.330014904915382,-13.444977180922743,-13.298862705296855,-13.943227166674712,-13.641024209496457,-14.024262555927532,-16.666961487988353,-13.550001992851112
647,7.144629210233688,-12.33345385727258,-12.298715305535817,-10.695222739288749,-10.90163902604093,-9.866605978605525,-12.479504143448427,-12.225744150395247,-14.199034291425015,-14.395843354585203,-15.272817817353136,-14.51278386827912
648,6.204699285328388,-12.928230516218292,-13.930984808579296,-12.475637583870347,-13.328762682504017,-14.012450961835327,-12.52855237440723,-12.268770377821522,-11.067828334908272,-14.621147521830824,-14.11066656048894,-12.24121226659727
649,6.382208056747913,-12.817642727785701,-12.346309544847253,-10.117234058029787,-13.225297962617468,-13.226592861666804,-12.445118459446185,-12.482200378252905,-13.435189329264944,-14.815393575023759,-13.628667883715757,-14.34000830217441
650,4.148098982870579,-14.714525489060208,-16.38868054543608,-13.98878893284027,-14.841885306008653,-14.752748538277151,-14.344131101008138,-14.536449975295413,-14.391102180524014,-13.961427866215587,-15.689692745533568,-14.805672986943652
651,7.089046776294708,-12.238009997752467,-12.448392696785369,-9.818817617793236,-12.254099134369692,-11.306157185553023,-13.406889886781501,-12.186948034621954,-12.081714675278405,-13.359425351573048,-15.817342908212176,-12.056697027614181
652,5.386890783905983,-13.410940484859516,-14.620140958974561,-13.613513778022291,-11.515269564637343,-12.472954568446044,-13.971832304218182,-14.758726877568506,-12.987102764858227,-12.809593448641719,-16.655741392988684,-12.753390083505652
653,6.007198641076684,-13.435796618900369,-17.120185771020246,-12.153370366128446,-10.710327291309966,-13.3712130104347,-11.828525593648141,-11.93056560475068,-13.624370917719371,-14.693583538553689,-17.16876921763475,-18.009614934377865
654,5.048497583717108,-14.053322214179671,-16.088440513555938,-15.36836877153225,-12.369989287645257,-12.65416246278756,-13.07156099257696,-12.702069715893913,-14.388637978480292,-15.677111579759318,-14.261425309202387,-16.29917383617883
655,4.770410489290953,-14.260365890104733,-16.048359507288264,-13.059928474898385,-12.263348875589381,-13.060572636127613,-12.878069456605878,-14.379032369433391,-13.86135435660349,-15.717786898225437,-17.46635846906164,-17.44655299539199
656,6.063966561108828,-13.206268961072514,-16.28628890092746,-11.862241694318667,-13.051875690175706,-13.338519920217758,-12.720958230527366,-12.303602839256143,-11.5958642110938,-13.606553531380811,-14.645421019444784,-14.687502391728799
657,3.885619640350342,-15.090290252494778,-16.02660339284829,-15.34804480755393,-13.438042064523291,-14.471690200747918,-13.578272931196047,-15.789989676144863,-14.221397655004015,-16.068969843414965,-16.082163861844563,-17.66810667503847
658,5.8188283033668995,-13.1774073845099,-13.861140821669986,-10.606380195741297,-11.165333747272687,-12.397672723326554,-13.04179326101349,-14.723283037120488,-12.936007029120152,-16.269066590980515,-15.765458418365487,-14.598451844569013
659,4.987521193921566,-13.980868004459852,-16.185357684135045,-13.050282402741871,-13.34753496299506,-14.457957015063428,-13.572802153043785,-13.67590909620059,-13.220477450969415,-13.776158289079321,-14.369975421763101,-15.054583378761379
660,4.937201041728258,-14.13692480536442,-17.518328214916,-14.611307098237788,-12.507174909150095,-12.261218331134977,-14.122976113479417,-12.893427301137155,-12.19772042191991,-15.238803748590437,-17.790171995385936,-16.779643785434068
661,8.899724453687668,-11.511995864153608,-12.715045757628198,-10.427279553364126,-10.908518388724158,-11.99623892207156,-11.075544102878244,-10.190478985517785,-11.949895312924872,-10.7568275921704,-13.277992964852753,-13.102196760031301
662,9.633993208408356,-11.006871278623219,-11.731505543631375,-9.848492635084606,-9.008226103590072,-11.89466663272457,-11.021184043002172,-10.87618457905193,-11.405980776848061,-11.354326811438929,-12.870319991219839,-11.299702600235836
663,6.371692702174187,-12.950826069360131,-14.295539242441638,-12.246452851242282,-12.662628078197942,-13.739600484967475,-12.213509286142417,-11.74012850237374,-12.200836116053068,-13.04097052975762,-14.559508139870829,-13.798288155255342
664,4.1040714383125305,-14.688949489000816,-16.349636908148028,-14.117277052960786,-15.203089931313196,-15.259974828732894,-13.308467665989918,-15.451198602120966,-14.808007723479516,-15.065150435140367,-15.083923879187209,-13.24113561490632
665,5.764156457036734,-13.22134242822427,-16.380773938052847,-13.160500731441571,-12.820962481975887,-12.104396979303914,-13.338722680410362,-13.518860041796811,-13.44922673229883,-12.845823076711556,-13.615733550044439,-12.24043507118989
666,10.890302404761314,-10.503760789098953,-10.030052445839265,-9.259980006341493,-10.058369825296737,-9.142941446747555,-10.340265880532101,-10.220673531633416,-10.843969467218733,-11.720663464297436,-12.156224331236396,-12.66737970063408
667,6.104155791923404,-13.038862261239043,-15.192380021466406,-14.296921268768227,-13.448350468831933,-13.05560462719172,-11.706159468618306,-13.434229914945162,-13.228278372897218,-12.560169518179006,-12.215923078006517,-12.313954500272434
668,6.9164265766739845,-12.550111752642552,-14.009186833294473,-11.686927343030796,-13.931791251739597,-10.29595767383557,-11.75690851863186,-13.334212718088507,-11.835058758044203,-12.451290441643108,-13.324852141088503,-14.887826089249632
669,2.7404958503320813,-16.435084140895086,-18.765787914383274,-17.630876423494726,-16.19114288412369,-15.02567804693621,-14.871170397345711,-17.746490370086757,-16.60145755489412,-18.8149906921435,-16.379556150570224,-14.707302114887568
670,4.499768324196339,-14.290648079973485,-14.632064973725651,-12.752111455034932,-14.168184174256789,-14.165066856913178,-12.827792878788236,-15.20231076619253,-14.844595244546879,-14.916307161717198,-17.383474715388353,-13.703693640066689
671,5.055637646466494,-13.90716988279586,-15.48819511984603,-11.968888043207693,-14.155475999631452,-13.239240448734622,-12.43413522705999,-14.47494951388389,-12.949905925355093,-15.714028926213906,-16.30476487225846,-14.518587740626455
672,3.7349733710289,-15.178196018895107,-16.172385846259996,-13.020367765835015,-13.035924791766744,-15.722306923975012,-13.852039044456866,-17.338817723767143,-16.16486688640835,-17.295413028008003,-15.157290927935644,-16.981236198964503
673,6.253867406398058,-12.87145253304967,-12.832249856881132,-12.957517686633818,-12.864956434067018,-12.16933830889971,-13.889023435729067,-11.247844016910623,-13.07971944016386,-15.760404879557825,-12.550394450900026,-12.679970911094117
674,4.143061347305775,-14.618110294537122,-15.954699370380489,-15.251786409224366,-13.970448421517577,-17.20195047332069,-14.812526122237742,-14.016520297559767,-13.038714643980509,-14.467784016219184,-15.939357747889822,-13.24471480418139
675,3.6740553081035614,-15.23372777014033,-15.436111159547677,-15.809427302534786,-15.538746048875252,-14.679904358186187,-13.764604042994486,-15.120116768590258,-13.962907393566546,-16.098110848161802,-18.484312051108613,-15.063742967195568
676,4.08569148927927,-14.777008252495019,-16.18947769748581,-13.23057961596631,-14.46773943449756,-15.306921385432226,-16.10459732229916,-14.19540374826969,-12.715112416956822,-16.99548100637848,-14.356775824918115,-16.31475099930744
677,3.499565209262073,-15.372912731017369,-18.441269482350343,-13.94398573832194,-13.085709983139024,-15.832634166084116,-18.402858460373057,-14.326924967152406,-16.405488931552348,-17.271023963541975,-14.799374092675082,-14.659059956641174
678,4.407934527844191,-14.588799757933696,-17.18390527876205,-15.45122499693251,-14.306420259677743,-15.445413496322761,-16.123303602784443,-11.804738147509033,-11.59478263329311,-16.134561451848704,-17.342953535190585,-14.96258821931537
679,6.1276993453502655,-12.998911275683437,-14.992648137620474,-11.106287833667409,-12.962602549598984,-13.17026896097138,-14.772553582665164,-11.704734320249532,-13.198882208049355,-15.158785828111865,-11.962984279786887,-12.965032815490483
680,4.815747041255236,-14.186993551004223,-15.474057744167105,-16.411266587318615,-13.356169286188509,-15.882904276545311,-13.292174810371126,-12.167623271617028,-13.853189646756485,-13.928310137578087,-15.274569794985855,-14.061941670962527
681,5.0768980560824275,-13.84301824709275,-18.08932370027692,-14.08513075652992,-13.31662057963937,-13.851891558420535,-14.878776986222388,-13.672933314044231,-11.434067550549528,-14.186995460226077,-13.40378722504723,-14.05743957841031
682,5.5785381607711315,-13.446351206222616,-15.389563592075696,-16.4386552734955,-12.785989743829173,-16.61258241500792,-13.364091994509867,-13.088269772000062,-11.069566923677726,-12.427683092712012,-12.627752054103967,-13.871730032999238
683,4.246746277436614,-14.768976991617151,-17.890244312803137,-14.517632594645324,-13.494993842429832,-14.143468726243482,-13.528799316914071,-14.533524885410845,-14.541536971639156,-14.761232379272542,-15.529244168210392,-16.469317381153296
684,4.246321639046073,-14.77292837753447,-15.691735258538944,-14.141440403707339,-13.312687301116846,-13.856243029023283,-13.152291394545369,-13.178811075073526,-17.001380496027732,-17.69677410241361,-17.380951837030928,-15.496702556093393
685,5.109245449304581,-13.887701485927884,-14.833920238837662,-12.615465784240582,-12.588896757725488,-14.497158310870331,-12.688144818119111,-12.7720567037187,-14.674812277451297,-15.892833070640693,-16.111811821029264,-14.051195386773248
686,5.38747045956552,-13.604146316004627,-15.855554960409009,-11.677403828431018,-11.910956271396262,-13.505130058050149,-13.050569138281752,-13.875193712773664,-13.434962211859771,-15.72193596579838,-14.990609187483312,-14.108508908655397
687,4.607807820662856,-14.33207819479797,-15.580992476423681,-12.223723758916654,-12.1566408712138,-13.693356075232884,-12.582319953620775,-15.039170728610362,-15.955045494214236,-18.550455107217864,-16.330407517844684,-15.453351299508007
